# wavelength_um flux err
2.365265130996704102e+00 1.183477401733398438e+00 8.800959587097167969e-02
2.365285396575927734e+00 1.118576288223266602e+00 8.057254552841186523e-02
2.365305662155151367e+00 1.331060767173767090e+00 6.296680122613906860e-02
2.365325927734375000e+00 1.636966466903686523e+00 7.994078099727630615e-02
2.365346431732177734e+00 1.709220767021179199e+00 9.183505922555923462e-02
2.365366697311401367e+00 1.479708433151245117e+00 7.745957374572753906e-02
2.365386962890625000e+00 1.305334687232971191e+00 8.281268179416656494e-02
2.365407228469848633e+00 1.430742144584655762e+00 6.154940277338027954e-02
2.365427494049072266e+00 1.469331622123718262e+00 5.547574162483215332e-02
2.365447759628295898e+00 1.781602501869201660e+00 9.346699714660644531e-02
2.365468025207519531e+00 1.801799535751342773e+00 8.748325705528259277e-02
2.365488290786743164e+00 1.712635517120361328e+00 5.374484136700630188e-02
2.365508556365966797e+00 1.473008871078491211e+00 9.692910313606262207e-02
2.365528821945190430e+00 1.077369689941406250e+00 6.660170108079910278e-02
2.365549087524414062e+00 8.295449614524841309e-01 5.321476235985755920e-02
2.365569353103637695e+00 9.032205343246459961e-01 7.933019101619720459e-02
2.365589618682861328e+00 1.181546092033386230e+00 8.057627081871032715e-02
2.365609884262084961e+00 1.197703957557678223e+00 6.008487567305564880e-02
2.365630149841308594e+00 8.504000902175903320e-01 4.752236232161521912e-02
2.365650415420532227e+00 5.817137956619262695e-01 7.502792030572891235e-02
2.365670680999755859e+00 6.562924981117248535e-01 7.602310925722122192e-02
2.365690946578979492e+00 6.890335083007812500e-01 8.332366496324539185e-02
2.365711212158203125e+00 1.128033638000488281e+00 5.321474000811576843e-02
2.365731477737426758e+00 1.324093103408813477e+00 4.806041717529296875e-02
2.365751743316650391e+00 1.489394307136535645e+00 5.677998065948486328e-02
2.365772008895874023e+00 1.807424426078796387e+00 8.044075965881347656e-02
2.365792274475097656e+00 1.483605742454528809e+00 7.581753283739089966e-02
2.365812540054321289e+00 1.267150282859802246e+00 7.332514226436614990e-02
2.365832805633544922e+00 1.050392031669616699e+00 9.263584017753601074e-02
2.365853071212768555e+00 1.039685368537902832e+00 6.184119358658790588e-02
2.365873336791992188e+00 1.518429279327392578e+00 6.302053481340408325e-02
2.365893602371215820e+00 1.722813248634338379e+00 8.889678120613098145e-02
2.365913867950439453e+00 1.489423990249633789e+00 8.767628669738769531e-02
2.365934133529663086e+00 1.138472199440002441e+00 7.730810344219207764e-02
2.365954399108886719e+00 9.790287613868713379e-01 9.975992143154144287e-02
2.365974664688110352e+00 1.065133213996887207e+00 6.557473540306091309e-02
2.365994930267333984e+00 1.440538763999938965e+00 7.456444948911666870e-02
2.366015195846557617e+00 1.241678237915039062e+00 5.833702534437179565e-02
2.366035461425781250e+00 1.167190670967102051e+00 5.487064272165298462e-02
2.366055727005004883e+00 8.442525267601013184e-01 6.953442841768264771e-02
2.366075992584228516e+00 3.758017420768737793e-01 8.495141565799713135e-02
2.366096258163452148e+00 6.024869680404663086e-01 8.234228193759918213e-02
2.366116285324096680e+00 6.274673342704772949e-01 7.635351270437240601e-02
2.366136550903320312e+00 8.442473411560058594e-01 5.629185959696769714e-02
2.366156816482543945e+00 1.134644746780395508e+00 5.423998087644577026e-02
2.366177082061767578e+00 1.363690495491027832e+00 8.392988145351409912e-02
2.366197347640991211e+00 1.509723424911499023e+00 7.992996275424957275e-02
2.366217613220214844e+00 1.394745588302612305e+00 6.229176744818687439e-02
2.366237878799438477e+00 1.460169672966003418e+00 7.024207711219787598e-02
2.366258144378662109e+00 1.203105688095092773e+00 6.121929362416267395e-02
2.366278409957885742e+00 1.217201590538024902e+00 7.845599949359893799e-02
2.366298437118530273e+00 1.082542061805725098e+00 7.409312576055526733e-02
2.366318702697753906e+00 8.025978803634643555e-01 5.713018402457237244e-02
2.366338968276977539e+00 2.739376425743103027e-01 7.337976247072219849e-02
2.366359233856201172e+00 nan nan
2.366379499435424805e+00 nan nan
2.366399765014648438e+00 5.975888967514038086e-01 8.997222036123275757e-02
2.366420030593872070e+00 1.076575994491577148e+00 5.996871739625930786e-02
2.366440057754516602e+00 1.363908290863037109e+00 6.955984979867935181e-02
2.366460323333740234e+00 1.750191807746887207e+00 7.350843399763107300e-02
2.366480588912963867e+00 1.673263907432556152e+00 6.446480751037597656e-02
2.366500854492187500e+00 1.496896743774414062e+00 7.789285480976104736e-02
2.366521120071411133e+00 1.418995618820190430e+00 8.835993707180023193e-02
2.366541385650634766e+00 1.156713843345642090e+00 9.160892665386199951e-02
2.366561412811279297e+00 1.036985754966735840e+00 5.766924098134040833e-02
2.366581678390502930e+00 1.012043476104736328e+00 5.543475970625877380e-02
2.366601943969726562e+00 1.063341617584228516e+00 4.439837113022804260e-02
2.366622209548950195e+00 1.419336557388305664e+00 7.326155155897140503e-02
2.366642475128173828e+00 1.333627343177795410e+00 7.173583656549453735e-02
2.366662502288818359e+00 1.113675355911254883e+00 6.184432655572891235e-02
2.366682767868041992e+00 1.192040085792541504e+00 7.149839401245117188e-02
2.366703033447265625e+00 8.631179928779602051e-01 8.706402778625488281e-02
2.366723299026489258e+00 8.360618352890014648e-01 4.632718116044998169e-02
2.366743564605712891e+00 1.073597192764282227e+00 7.118096202611923218e-02
2.366763591766357422e+00 1.152465701103210449e+00 5.204266682267189026e-02
2.366783857345581055e+00 1.031223893165588379e+00 4.551695287227630615e-02
2.366804122924804688e+00 6.723427176475524902e-01 7.442305982112884521e-02
2.366824388504028320e+00 8.801914453506469727e-01 5.999554693698883057e-02
2.366844415664672852e+00 1.145238399505615234e+00 5.276617035269737244e-02
2.366864681243896484e+00 1.432659268379211426e+00 6.431036442518234253e-02
2.366884946823120117e+00 1.570267438888549805e+00 7.408592104911804199e-02
2.366905212402343750e+00 1.610707759857177734e+00 6.723786145448684692e-02
2.366925239562988281e+00 9.872352480888366699e-01 6.163548305630683899e-02
2.366945505142211914e+00 4.075530469417572021e-01 6.999976933002471924e-02
2.366965770721435547e+00 2.571462094783782959e-01 6.715748459100723267e-02
2.366986036300659180e+00 8.468631505966186523e-01 9.553015977144241333e-02
2.367006063461303711e+00 1.061191082000732422e+00 6.908097118139266968e-02
2.367026329040527344e+00 1.060967445373535156e+00 7.987152785062789917e-02
2.367046594619750977e+00 1.056141376495361328e+00 8.288242667913436890e-02
2.367066621780395508e+00 1.067123532295227051e+00 6.249842047691345215e-02
2.367086887359619141e+00 1.122201204299926758e+00 1.122753694653511047e-01
2.367107152938842773e+00 8.892871141433715820e-01 6.904077529907226562e-02
2.367127180099487305e+00 8.283811211585998535e-01 6.154747679829597473e-02
2.367147445678710938e+00 1.178099989891052246e+00 5.932766571640968323e-02
2.367167711257934570e+00 9.176176190376281738e-01 7.868847995996475220e-02
2.367187738418579102e+00 7.174355387687683105e-01 6.462187319993972778e-02
2.367207765579223633e+00 6.352155208587646484e-01 6.122534349560737610e-02
2.367228031158447266e+00 5.855630040168762207e-01 7.252443581819534302e-02
2.367248296737670898e+00 5.368120074272155762e-01 1.059095263481140137e-01
2.367268323898315430e+00 7.213513851165771484e-01 4.691886156797409058e-02
2.367288589477539062e+00 9.918756484985351562e-01 7.668826729059219360e-02
2.367308855056762695e+00 5.328742265701293945e-01 9.546131640672683716e-02
2.367328882217407227e+00 4.164969027042388916e-01 8.430334925651550293e-02
2.367349147796630859e+00 3.451444208621978760e-01 8.407530188560485840e-02
2.367369174957275391e+00 3.499989509582519531e-01 8.829566091299057007e-02
2.367389440536499023e+00 6.340345144271850586e-01 7.906335592269897461e-02
2.367409706115722656e+00 7.215263843536376953e-01 6.525214761495590210e-02
2.367429733276367188e+00 7.470619678497314453e-01 9.454344213008880615e-02
2.367449998855590820e+00 9.323471784591674805e-01 7.231322675943374634e-02
2.367470264434814453e+00 1.046100854873657227e+00 5.865320563316345215e-02
2.367490291595458984e+00 1.198384404182434082e+00 7.386030256748199463e-02
2.367510557174682617e+00 8.462405800819396973e-01 8.981224149465560913e-02
2.367530584335327148e+00 6.079979538917541504e-01 4.724090173840522766e-02
2.367550849914550781e+00 2.489612847566604614e-01 7.919549196958541870e-02
2.367571115493774414e+00 7.092019915580749512e-02 8.649744838476181030e-02
2.367591142654418945e+00 2.704834043979644775e-01 8.543433248996734619e-02
2.367611408233642578e+00 nan nan
2.367631435394287109e+00 nan nan
2.367651700973510742e+00 8.392695188522338867e-01 7.178669422864913940e-02
2.367671728134155273e+00 8.990326523780822754e-01 1.408221572637557983e-01
2.367691993713378906e+00 1.089958667755126953e+00 9.163708984851837158e-02
2.367712259292602539e+00 1.239343523979187012e+00 9.694331139326095581e-02
2.367732286453247070e+00 1.624434471130371094e+00 9.027058631181716919e-02
2.367752552032470703e+00 1.536438584327697754e+00 8.372991532087326050e-02
2.367772579193115234e+00 1.620192050933837891e+00 9.596165269613265991e-02
2.367792844772338867e+00 1.410176396369934082e+00 1.033143773674964905e-01
2.367812871932983398e+00 1.197710156440734863e+00 8.394986391067504883e-02
2.367833137512207031e+00 1.332402229309082031e+00 8.143316209316253662e-02
2.367853164672851562e+00 1.183839321136474609e+00 9.196116030216217041e-02
2.367873430252075195e+00 1.124081969261169434e+00 6.857033073902130127e-02
2.367893457412719727e+00 nan nan
2.367913722991943359e+00 nan nan
2.367933750152587891e+00 1.560550212860107422e+00 9.037752449512481689e-02
2.367954015731811523e+00 1.153642654418945312e+00 1.315904408693313599e-01
2.367974042892456055e+00 8.080901503562927246e-01 8.642228692770004272e-02
2.367994308471679688e+00 9.190282821655273438e-01 7.402972131967544556e-02
2.368014335632324219e+00 1.487817883491516113e+00 6.240333616733551025e-02
2.368034601211547852e+00 1.673788666725158691e+00 7.548111677169799805e-02
2.368054628372192383e+00 1.668660521507263184e+00 7.057663798332214355e-02
2.368074893951416016e+00 1.629950642585754395e+00 7.438507676124572754e-02
2.368094921112060547e+00 1.170846819877624512e+00 8.479622751474380493e-02
2.368115186691284180e+00 1.210288405418395996e+00 8.641391992568969727e-02
2.368135213851928711e+00 1.045835018157958984e+00 6.040918081998825073e-02
2.368155479431152344e+00 1.060168147087097168e+00 5.299253389239311218e-02
2.368175506591796875e+00 1.371301651000976562e+00 7.490915805101394653e-02
2.368195772171020508e+00 1.257612943649291992e+00 9.143356233835220337e-02
2.368215799331665039e+00 1.159346342086791992e+00 5.945864692330360413e-02
2.368236064910888672e+00 9.582280516624450684e-01 5.506652221083641052e-02
2.368255853652954102e+00 7.215425372123718262e-01 5.563521012663841248e-02
2.368275880813598633e+00 1.784446239471435547e-01 5.483604222536087036e-02
2.368296146392822266e+00 2.578736841678619385e-01 6.991143524646759033e-02
2.368316173553466797e+00 4.209331572055816650e-01 6.945778429508209229e-02
2.368336439132690430e+00 3.974020183086395264e-01 6.852886825799942017e-02
2.368356466293334961e+00 6.947816014289855957e-01 5.801298469305038452e-02
2.368376731872558594e+00 6.539130806922912598e-01 8.389136940240859985e-02
2.368396759033203125e+00 5.473235249519348145e-01 1.292557716369628906e-01
2.368416786193847656e+00 3.100314140319824219e-01 7.034030556678771973e-02
2.368437051773071289e+00 5.320194363594055176e-01 4.571058601140975952e-02
2.368457078933715820e+00 9.683177471160888672e-01 7.954735308885574341e-02
2.368477344512939453e+00 8.969166278839111328e-01 6.487775593996047974e-02
2.368497371673583984e+00 7.567169070243835449e-01 6.526018679141998291e-02
2.368517398834228516e+00 7.280703783035278320e-01 6.172632426023483276e-02
2.368537664413452148e+00 7.138884663581848145e-01 7.641220092773437500e-02
2.368557691574096680e+00 8.375076055526733398e-01 1.416075676679611206e-01
2.368577718734741211e+00 8.317707180976867676e-01 5.873649567365646362e-02
2.368597984313964844e+00 8.257943391799926758e-01 6.201867386698722839e-02
2.368618011474609375e+00 1.201914072036743164e+00 5.357458069920539856e-02
2.368638277053833008e+00 1.521455645561218262e+00 6.323707103729248047e-02
2.368658304214477539e+00 1.693380117416381836e+00 8.005731552839279175e-02
2.368678331375122070e+00 1.580150604248046875e+00 8.883173763751983643e-02
2.368698596954345703e+00 1.203788399696350098e+00 9.413233399391174316e-02
2.368718624114990234e+00 8.874078392982482910e-01 5.349399521946907043e-02
2.368738651275634766e+00 1.011754989624023438e+00 5.850839987397193909e-02
2.368758916854858398e+00 1.512716412544250488e+00 7.376696169376373291e-02
2.368778944015502930e+00 1.602706432342529297e+00 1.025074273347854614e-01
2.368798971176147461e+00 1.601750135421752930e+00 1.267636120319366455e-01
2.368819236755371094e+00 1.474451899528503418e+00 7.605076581239700317e-02
2.368839263916015625e+00 1.403088092803955078e+00 9.076029062271118164e-02
2.368859291076660156e+00 1.240153670310974121e+00 4.989639669656753540e-02
2.368879318237304688e+00 9.759210348129272461e-01 7.594539970159530640e-02
2.368899583816528320e+00 8.182213306427001953e-01 9.135664254426956177e-02
2.368919610977172852e+00 8.082675933837890625e-01 5.651180818676948547e-02
2.368939638137817383e+00 1.400574922561645508e+00 7.155732810497283936e-02
2.368959903717041016e+00 1.797192692756652832e+00 7.931173592805862427e-02
2.368979930877685547e+00 1.413475632667541504e+00 7.789674401283264160e-02
2.368999958038330078e+00 1.178661465644836426e+00 7.373425364494323730e-02
2.369019985198974609e+00 1.172704696655273438e+00 6.225011870265007019e-02
2.369040250778198242e+00 1.197422266006469727e+00 5.314552038908004761e-02
2.369060277938842773e+00 1.239635944366455078e+00 9.800859540700912476e-02
2.369080305099487305e+00 1.343476057052612305e+00 9.299696981906890869e-02
2.369100093841552734e+00 1.660534381866455078e+00 8.542204648256301880e-02
2.369120359420776367e+00 1.320640802383422852e+00 7.095827907323837280e-02
2.369140386581420898e+00 1.106864094734191895e+00 6.078080832958221436e-02
2.369160413742065430e+00 1.127652525901794434e+00 5.822613462805747986e-02
2.369180440902709961e+00 1.029357075691223145e+00 7.156173139810562134e-02
2.369200706481933594e+00 7.749701738357543945e-01 8.299928903579711914e-02
2.369220733642578125e+00 9.458382129669189453e-01 6.710106134414672852e-02
2.369240760803222656e+00 1.261741042137145996e+00 9.518131613731384277e-02
2.369260787963867188e+00 1.518475174903869629e+00 7.284227758646011353e-02
2.369281053543090820e+00 1.401827454566955566e+00 7.937140762805938721e-02
2.369301080703735352e+00 1.341054201126098633e+00 9.237328916788101196e-02
2.369321107864379883e+00 9.921674132347106934e-01 8.013360947370529175e-02
2.369341135025024414e+00 1.071271777153015137e+00 4.588316380977630615e-02
2.369361162185668945e+00 1.270269036293029785e+00 7.742256671190261841e-02
2.369381427764892578e+00 1.493049621582031250e+00 7.817449420690536499e-02
2.369401454925537109e+00 1.459190726280212402e+00 6.858552247285842896e-02
2.369421482086181641e+00 1.235595226287841797e+00 8.374641090631484985e-02
2.369441509246826172e+00 1.107086420059204102e+00 6.638102978467941284e-02
2.369461536407470703e+00 9.102870225906372070e-01 7.597684860229492188e-02
2.369481563568115234e+00 5.722433924674987793e-01 7.213263958692550659e-02
2.369501829147338867e+00 3.890366256237030029e-01 6.707378476858139038e-02
2.369521856307983398e+00 4.233080744743347168e-01 8.036738634109497070e-02
2.369541883468627930e+00 2.993528842926025391e-01 7.165739685297012329e-02
2.369561910629272461e+00 5.338978171348571777e-01 8.537647128105163574e-02
2.369581937789916992e+00 6.926930546760559082e-01 7.732681930065155029e-02
2.369601964950561523e+00 7.808700799942016602e-01 7.143996655941009521e-02
2.369621992111206055e+00 9.053419828414916992e-01 6.733272224664688110e-02
2.369642257690429688e+00 9.689737558364868164e-01 6.489688158035278320e-02
2.369662284851074219e+00 1.060414433479309082e+00 6.737032532691955566e-02
2.369682312011718750e+00 9.670944809913635254e-01 6.862822920083999634e-02
2.369702339172363281e+00 1.338725686073303223e+00 9.185407310724258423e-02
2.369722366333007812e+00 1.375687718391418457e+00 8.107936382293701172e-02
2.369742393493652344e+00 1.122474551200866699e+00 5.799497291445732117e-02
2.369762420654296875e+00 1.054111838340759277e+00 5.342716351151466370e-02
2.369782447814941406e+00 1.004543781280517578e+00 5.369091406464576721e-02
2.369802474975585938e+00 1.096110701560974121e+00 6.273340433835983276e-02
2.369822740554809570e+00 1.584366559982299805e+00 6.590181589126586914e-02
2.369842529296875000e+00 1.695994019508361816e+00 1.033331975340843201e-01
2.369862556457519531e+00 1.247676610946655273e+00 8.542262762784957886e-02
2.369882583618164062e+00 1.043589353561401367e+00 6.960991024971008301e-02
2.369902610778808594e+00 9.463793039321899414e-01 6.600325554609298706e-02
2.369922637939453125e+00 8.508129119873046875e-01 8.305430412292480469e-02
2.369942665100097656e+00 9.031832218170166016e-01 6.742979586124420166e-02
2.369962692260742188e+00 1.028674244880676270e+00 9.830637276172637939e-02
2.369982719421386719e+00 1.106420397758483887e+00 8.790377527475357056e-02
2.370002746582031250e+00 1.079233050346374512e+00 7.747074216604232788e-02
2.370022773742675781e+00 1.406631112098693848e+00 5.549511313438415527e-02
2.370042800903320312e+00 1.200559139251708984e+00 4.721935093402862549e-02
2.370062828063964844e+00 8.805531263351440430e-01 6.182036921381950378e-02
2.370082855224609375e+00 2.536113560199737549e-01 5.439678952097892761e-02
2.370102882385253906e+00 3.811548948287963867e-01 7.189317792654037476e-02
2.370122909545898438e+00 7.821897268295288086e-01 5.901282653212547302e-02
2.370142936706542969e+00 9.042766094207763672e-01 6.696174293756484985e-02
2.370162963867187500e+00 8.832135200500488281e-01 9.222904592752456665e-02
2.370182991027832031e+00 8.666654229164123535e-01 8.463304489850997925e-02
2.370203018188476562e+00 3.683076500892639160e-01 7.415205985307693481e-02
2.370223045349121094e+00 1.513145714998245239e-01 1.112120896577835083e-01
2.370243072509765625e+00 nan nan
2.370263099670410156e+00 nan nan
2.370283126831054688e+00 nan nan
2.370303153991699219e+00 nan nan
2.370323181152343750e+00 1.566434264183044434e+00 8.241944760084152222e-02
2.370343208312988281e+00 1.547133326530456543e+00 6.335306912660598755e-02
2.370363235473632812e+00 1.462527155876159668e+00 8.738891780376434326e-02
2.370383262634277344e+00 1.278294324874877930e+00 1.019814833998680115e-01
2.370403289794921875e+00 1.223414421081542969e+00 6.382288783788681030e-02
2.370423316955566406e+00 1.420742392539978027e+00 7.789526134729385376e-02
2.370443344116210938e+00 1.476092815399169922e+00 8.368580788373947144e-02
2.370463132858276367e+00 nan nan
2.370483160018920898e+00 nan nan
2.370503187179565430e+00 nan nan
2.370523214340209961e+00 nan nan
2.370543241500854492e+00 nan nan
2.370563268661499023e+00 nan nan
2.370583295822143555e+00 nan nan
2.370603322982788086e+00 nan nan
2.370623350143432617e+00 nan nan
2.370643138885498047e+00 1.188612818717956543e+00 2.509357221424579620e-02
2.370663166046142578e+00 1.003685712814331055e+00 1.155760735273361206e-01
2.370683193206787109e+00 nan nan
2.370703220367431641e+00 nan nan
2.370723247528076172e+00 nan nan
2.370743274688720703e+00 nan nan
2.370763301849365234e+00 nan nan
2.370783329010009766e+00 nan nan
2.370803356170654297e+00 3.536360859870910645e-01 6.998459994792938232e-02
2.370823144912719727e+00 4.565049409866333008e-01 1.049182415008544922e-01
2.370843172073364258e+00 nan nan
2.370863199234008789e+00 nan nan
2.370883226394653320e+00 nan nan
2.370903253555297852e+00 nan nan
2.370923280715942383e+00 1.451602816581726074e+00 5.825905501842498779e-02
2.370943307876586914e+00 1.356734037399291992e+00 6.485602259635925293e-02
2.370963096618652344e+00 9.822434782981872559e-01 8.129550516605377197e-02
2.370983123779296875e+00 4.716779291629791260e-01 9.170498698949813843e-02
2.371003150939941406e+00 6.075356602668762207e-01 1.194028556346893311e-01
2.371023178100585938e+00 7.055844068527221680e-01 8.872734755277633667e-02
2.371042966842651367e+00 7.650716304779052734e-01 8.451041579246520996e-02
2.371062755584716797e+00 1.262174963951110840e+00 7.425994426012039185e-02
2.371082782745361328e+00 1.641130447387695312e+00 6.465918570756912231e-02
2.371102809906005859e+00 1.746734142303466797e+00 9.047549217939376831e-02
2.371122837066650391e+00 1.336891174316406250e+00 8.696220070123672485e-02
2.371142864227294922e+00 nan nan
2.371162652969360352e+00 nan nan
2.371182680130004883e+00 nan nan
2.371202707290649414e+00 nan nan
2.371222734451293945e+00 1.416094899177551270e+00 7.978599518537521362e-02
2.371242761611938477e+00 1.191271066665649414e+00 8.367022871971130371e-02
2.371262550354003906e+00 9.557181596755981445e-01 1.192521229386329651e-01
2.371282577514648438e+00 4.510239958763122559e-01 7.441634684801101685e-02
2.371302604675292969e+00 6.405011415481567383e-01 9.398932754993438721e-02
2.371322631835937500e+00 5.313590168952941895e-01 4.821021854877471924e-02
