# wavelength_um flux err
2.307517290115356445e+00 1.283467411994934082e+00 2.749944292008876801e-02
2.307536125183105469e+00 1.206086158752441406e+00 4.306400194764137268e-02
2.307554960250854492e+00 1.222200036048889160e+00 3.010877408087253571e-02
2.307574033737182617e+00 1.052267909049987793e+00 2.190950699150562286e-02
2.307592868804931641e+00 1.037706851959228516e+00 3.232866898179054260e-02
2.307611703872680664e+00 8.960518240928649902e-01 5.053494498133659363e-02
2.307630777359008789e+00 nan nan
2.307649612426757812e+00 nan nan
2.307668447494506836e+00 nan nan
2.307687282562255859e+00 1.332442641258239746e+00 3.311303257942199707e-02
2.307706356048583984e+00 1.223186612129211426e+00 3.267575427889823914e-02
2.307725191116333008e+00 1.160416483879089355e+00 4.754909127950668335e-02
2.307744026184082031e+00 1.128773570060729980e+00 4.533099010586738586e-02
2.307763099670410156e+00 1.117961525917053223e+00 5.909346416592597961e-02
2.307781934738159180e+00 1.260458350181579590e+00 4.075765982270240784e-02
2.307801008224487305e+00 1.241035342216491699e+00 3.024286031723022461e-02
2.307819604873657227e+00 1.261715173721313477e+00 2.943182736635208130e-02
2.307838439941406250e+00 1.358284354209899902e+00 2.887877263128757477e-02
2.307857513427734375e+00 1.376710176467895508e+00 2.917821146547794342e-02
2.307876348495483398e+00 1.469101190567016602e+00 3.150756657123565674e-02
2.307895421981811523e+00 1.600735545158386230e+00 3.120403364300727844e-02
2.307914257049560547e+00 1.456262826919555664e+00 4.100038483738899231e-02
2.307932853698730469e+00 1.332489371299743652e+00 2.908626757562160492e-02
2.307951927185058594e+00 1.279928088188171387e+00 3.748099878430366516e-02
2.307970762252807617e+00 1.220736742019653320e+00 3.502961248159408569e-02
2.307989597320556641e+00 1.255671977996826172e+00 3.817603364586830139e-02
2.308008670806884766e+00 1.394691467285156250e+00 3.265886008739471436e-02
2.308027505874633789e+00 1.294289231300354004e+00 3.342036902904510498e-02
2.308046340942382812e+00 1.403295397758483887e+00 3.584706783294677734e-02
2.308065176010131836e+00 1.337289333343505859e+00 3.825725615024566650e-02
2.308084011077880859e+00 1.270105361938476562e+00 2.683230862021446228e-02
2.308102846145629883e+00 1.350905418395996094e+00 3.791541606187820435e-02
2.308121919631958008e+00 1.237847924232482910e+00 2.958727814257144928e-02
2.308140754699707031e+00 1.220512747764587402e+00 3.599676489830017090e-02
2.308159589767456055e+00 1.283954739570617676e+00 3.909900411963462830e-02
2.308178663253784180e+00 1.235568404197692871e+00 2.956369705498218536e-02
2.308197259902954102e+00 1.235531806945800781e+00 2.568694017827510834e-02
2.308216094970703125e+00 1.338098645210266113e+00 3.437444195151329041e-02
2.308235168457031250e+00 1.393442034721374512e+00 2.805526182055473328e-02
2.308254003524780273e+00 1.400660991668701172e+00 3.070950321853160858e-02
2.308272838592529297e+00 1.480257391929626465e+00 2.464415878057479858e-02
2.308291912078857422e+00 1.368914127349853516e+00 2.841397561132907867e-02
2.308310747146606445e+00 1.298031330108642578e+00 2.529888972640037537e-02
2.308329343795776367e+00 1.209896326065063477e+00 1.923968084156513214e-02
2.308348178863525391e+00 1.225309848785400391e+00 3.386265039443969727e-02
2.308367252349853516e+00 1.286136031150817871e+00 3.603326901793479919e-02
2.308386087417602539e+00 1.286125063896179199e+00 5.464033037424087524e-02
2.308404922485351562e+00 1.212106108665466309e+00 5.105026438832283020e-02
2.308423757553100586e+00 1.169115543365478516e+00 3.154226765036582947e-02
2.308442831039428711e+00 1.117024183273315430e+00 2.475333586335182190e-02
2.308461427688598633e+00 1.069887638092041016e+00 3.233864903450012207e-02
2.308480262756347656e+00 8.721529245376586914e-01 3.642661496996879578e-02
2.308499097824096680e+00 5.795522928237915039e-01 3.260417655110359192e-02
2.308518171310424805e+00 3.768038749694824219e-01 2.041561529040336609e-02
2.308537006378173828e+00 4.287736117839813232e-01 2.297137305140495300e-02
2.308555841445922852e+00 6.261913776397705078e-01 2.841697633266448975e-02
2.308574676513671875e+00 8.142239451408386230e-01 2.979270927608013153e-02
2.308593511581420898e+00 9.531773924827575684e-01 4.267201572656631470e-02
2.308612346649169922e+00 1.015339255332946777e+00 3.461192548274993896e-02
2.308631181716918945e+00 1.168858289718627930e+00 2.500564791262149811e-02
2.308650016784667969e+00 1.298837661743164062e+00 3.538054227828979492e-02
2.308668851852416992e+00 1.109921693801879883e+00 3.348900377750396729e-02
2.308687925338745117e+00 1.075187206268310547e+00 2.541441097855567932e-02
2.308706760406494141e+00 1.081466197967529297e+00 3.947084024548530579e-02
2.308725357055664062e+00 1.028420209884643555e+00 3.549327701330184937e-02
2.308744192123413086e+00 1.042429566383361816e+00 2.129193209111690521e-02
2.308763027191162109e+00 1.133992195129394531e+00 3.628288209438323975e-02
2.308782100677490234e+00 1.158614993095397949e+00 3.158363699913024902e-02
2.308800935745239258e+00 1.142178773880004883e+00 3.120974078774452209e-02
2.308819770812988281e+00 1.324823021888732910e+00 3.447542339563369751e-02
2.308838605880737305e+00 1.367669939994812012e+00 4.515863209962844849e-02
2.308857202529907227e+00 1.243867397308349609e+00 4.098722338676452637e-02
2.308876037597656250e+00 1.194383144378662109e+00 3.325225040316581726e-02
2.308895111083984375e+00 1.171325683593750000e+00 3.320828825235366821e-02
2.308913946151733398e+00 1.297116518020629883e+00 2.508664503693580627e-02
2.308932781219482422e+00 1.313800573348999023e+00 2.670221589505672455e-02
2.308951616287231445e+00 1.293326139450073242e+00 2.100931666791439056e-02
2.308970212936401367e+00 1.449336767196655273e+00 3.457039594650268555e-02
2.308989048004150391e+00 1.398004412651062012e+00 3.869440406560897827e-02
2.309007883071899414e+00 1.378388762474060059e+00 3.684422373771667480e-02
2.309026718139648438e+00 1.363104224205017090e+00 4.211108386516571045e-02
2.309045791625976562e+00 1.362667679786682129e+00 3.172566741704940796e-02
2.309064626693725586e+00 1.371581792831420898e+00 3.162832185626029968e-02
2.309083461761474609e+00 1.249222755432128906e+00 5.106300115585327148e-02
2.309102058410644531e+00 1.081641912460327148e+00 3.290589898824691772e-02
2.309120893478393555e+00 1.060210824012756348e+00 4.017797857522964478e-02
2.309139728546142578e+00 1.207490324974060059e+00 2.947403863072395325e-02
2.309158563613891602e+00 1.304912567138671875e+00 2.948077209293842316e-02
2.309177398681640625e+00 1.317415714263916016e+00 2.742906101047992706e-02
2.309196233749389648e+00 1.388376951217651367e+00 3.974633291363716125e-02
2.309215068817138672e+00 1.343345761299133301e+00 3.084369376301765442e-02
2.309233903884887695e+00 1.368606805801391602e+00 2.717770822346210480e-02
2.309252738952636719e+00 8.895030617713928223e-01 2.750590443611145020e-02
2.309271574020385742e+00 7.189769148826599121e-01 2.785098925232887268e-02
2.309290409088134766e+00 9.487266540527343750e-01 2.199422009289264679e-02
2.309309244155883789e+00 1.140214920043945312e+00 2.801069617271423340e-02
2.309328079223632812e+00 1.213650584220886230e+00 2.994604408740997314e-02
2.309346675872802734e+00 1.048994064331054688e+00 4.051465541124343872e-02
2.309365510940551758e+00 9.056258797645568848e-01 2.841867692768573761e-02
2.309384346008300781e+00 9.188160896301269531e-01 2.037542127072811127e-02
2.309403181076049805e+00 9.989359378814697266e-01 2.981814928352832794e-02
2.309422016143798828e+00 1.009080767631530762e+00 2.869845367968082428e-02
2.309440851211547852e+00 1.179663896560668945e+00 3.767980262637138367e-02
2.309459686279296875e+00 1.272433400154113770e+00 3.426934406161308289e-02
2.309478282928466797e+00 1.246801972389221191e+00 3.591836988925933838e-02
2.309497117996215820e+00 1.221522450447082520e+00 3.038905560970306396e-02
2.309515953063964844e+00 1.111175537109375000e+00 3.223928809165954590e-02
2.309534788131713867e+00 9.194344282150268555e-01 3.926683589816093445e-02
2.309553623199462891e+00 1.033661246299743652e+00 3.739122673869132996e-02
2.309572458267211914e+00 1.117417812347412109e+00 2.392369695007801056e-02
2.309591293334960938e+00 1.081686735153198242e+00 3.090733848512172699e-02
2.309609889984130859e+00 9.824065566062927246e-01 1.921820826828479767e-02
2.309628725051879883e+00 8.407148718833923340e-01 3.985867649316787720e-02
2.309647560119628906e+00 5.212444067001342773e-01 3.260789066553115845e-02
2.309666395187377930e+00 5.938301682472229004e-01 2.431057766079902649e-02
2.309685230255126953e+00 8.012079000473022461e-01 3.188753873109817505e-02
2.309704065322875977e+00 9.590607285499572754e-01 1.137002091854810715e-02
2.309722661972045898e+00 1.034569382667541504e+00 3.981438279151916504e-02
2.309741497039794922e+00 1.023715853691101074e+00 3.752277046442031860e-02
2.309760332107543945e+00 1.176529169082641602e+00 3.872025385499000549e-02
2.309779167175292969e+00 1.259487271308898926e+00 3.375905007123947144e-02
2.309798002243041992e+00 1.233713388442993164e+00 3.422530740499496460e-02
2.309816837310791016e+00 1.287803173065185547e+00 4.299058392643928528e-02
2.309835672378540039e+00 1.308004140853881836e+00 2.076402120292186737e-02
2.309854269027709961e+00 1.375577569007873535e+00 2.999913506209850311e-02
2.309872865676879883e+00 1.407806515693664551e+00 3.723241388797760010e-02
2.309891700744628906e+00 1.389438509941101074e+00 3.407208248972892761e-02
2.309910535812377930e+00 1.287050962448120117e+00 3.417663648724555969e-02
2.309929370880126953e+00 1.249097824096679688e+00 3.590600565075874329e-02
2.309948205947875977e+00 1.268243551254272461e+00 3.452295064926147461e-02
2.309966802597045898e+00 1.357573628425598145e+00 2.157537639141082764e-02
2.309985637664794922e+00 1.275414466857910156e+00 2.844832465052604675e-02
2.310004472732543945e+00 1.234641790390014648e+00 2.802857197821140289e-02
2.310023307800292969e+00 1.185390830039978027e+00 4.135321453213691711e-02
2.310042142868041992e+00 1.181594729423522949e+00 3.303607553243637085e-02
2.310060739517211914e+00 1.260759592056274414e+00 3.798701614141464233e-02
2.310079574584960938e+00 1.219834685325622559e+00 3.687120601534843445e-02
2.310098171234130859e+00 1.173658609390258789e+00 4.136873781681060791e-02
2.310117006301879883e+00 1.026108622550964355e+00 3.481363505125045776e-02
2.310135841369628906e+00 1.003342390060424805e+00 4.654568061232566833e-02
2.310154676437377930e+00 9.432721138000488281e-01 4.985132813453674316e-02
2.310173511505126953e+00 9.755970239639282227e-01 3.076187148690223694e-02
2.310192346572875977e+00 1.202547192573547363e+00 2.616451866924762726e-02
2.310210704803466797e+00 1.215064167976379395e+00 2.493250928819179535e-02
2.310229539871215820e+00 1.198228120803833008e+00 5.297426879405975342e-02
2.310248374938964844e+00 1.219732880592346191e+00 3.096777014434337616e-02
2.310267210006713867e+00 1.362166285514831543e+00 4.850476235151290894e-02
2.310286045074462891e+00 1.291964769363403320e+00 3.171312063932418823e-02
2.310304880142211914e+00 1.247565269470214844e+00 2.685774862766265869e-02
2.310323238372802734e+00 1.276376008987426758e+00 2.739656344056129456e-02
2.310342073440551758e+00 1.183011889457702637e+00 3.803290799260139465e-02
2.310360908508300781e+00 1.179369807243347168e+00 3.597084805369377136e-02
2.310379743576049805e+00 1.182725548744201660e+00 2.963633835315704346e-02
2.310398578643798828e+00 1.247299909591674805e+00 4.614188894629478455e-02
2.310417175292968750e+00 1.261971235275268555e+00 3.490243107080459595e-02
2.310436010360717773e+00 1.205395579338073730e+00 3.143055737018585205e-02
2.310454607009887695e+00 1.230546832084655762e+00 3.713911771774291992e-02
2.310473442077636719e+00 1.177144408226013184e+00 2.513330988585948944e-02
2.310492277145385742e+00 1.142000317573547363e+00 4.768330603837966919e-02
2.310510873794555664e+00 1.190943241119384766e+00 3.346148878335952759e-02
2.310529708862304688e+00 1.237448453903198242e+00 4.061978682875633240e-02
2.310548543930053711e+00 1.052181005477905273e+00 2.900801599025726318e-02
2.310567140579223633e+00 9.418408870697021484e-01 2.669931761920452118e-02
2.310585737228393555e+00 9.941479563713073730e-01 2.960670553147792816e-02
2.310604572296142578e+00 1.035155177116394043e+00 3.609840199351310730e-02
2.310623407363891602e+00 1.104328274726867676e+00 4.438703507184982300e-02
2.310642242431640625e+00 1.174931764602661133e+00 3.299990668892860413e-02
2.310660839080810547e+00 1.182651996612548828e+00 2.360955066978931427e-02
2.310679435729980469e+00 1.273443460464477539e+00 3.359320759773254395e-02
2.310698270797729492e+00 1.286420941352844238e+00 2.520723827183246613e-02
2.310717105865478516e+00 1.134294867515563965e+00 3.171385824680328369e-02
2.310735702514648438e+00 1.043063163757324219e+00 2.817001938819885254e-02
2.310754537582397461e+00 8.538173437118530273e-01 2.935269288718700409e-02
2.310773372650146484e+00 5.876064300537109375e-01 2.480858191847801208e-02
2.310792207717895508e+00 5.382032394409179688e-01 3.189750760793685913e-02
2.310810565948486328e+00 4.693999588489532471e-01 2.421017363667488098e-02
2.310829401016235352e+00 5.175276994705200195e-01 2.919308654963970184e-02
2.310848236083984375e+00 6.129999756813049316e-01 2.763046696782112122e-02
2.310866832733154297e+00 8.093376159667968750e-01 3.100016340613365173e-02
2.310885667800903320e+00 1.064279556274414062e+00 5.522079393267631531e-02
2.310904502868652344e+00 1.137125968933105469e+00 2.577585726976394653e-02
2.310922861099243164e+00 1.049072980880737305e+00 3.081231378018856049e-02
2.310941696166992188e+00 1.149285674095153809e+00 3.736254945397377014e-02
2.310960531234741211e+00 1.105151176452636719e+00 2.987203001976013184e-02
2.310979127883911133e+00 1.019753932952880859e+00 2.711750008165836334e-02
2.310997962951660156e+00 1.075131058692932129e+00 3.207013756036758423e-02
2.311016798019409180e+00 1.090988755226135254e+00 2.873792126774787903e-02
2.311035156250000000e+00 1.218837499618530273e+00 3.568971902132034302e-02
2.311053991317749023e+00 1.238940954208374023e+00 4.398104920983314514e-02
2.311072826385498047e+00 1.252375841140747070e+00 5.210412293672561646e-02
2.311091423034667969e+00 1.215026497840881348e+00 2.998657338321208954e-02
2.311110258102416992e+00 1.122437596321105957e+00 2.734702266752719879e-02
2.311129093170166016e+00 1.003880620002746582e+00 2.520204521715641022e-02
2.311147689819335938e+00 8.925691843032836914e-01 2.724802307784557343e-02
2.311166286468505859e+00 8.817366957664489746e-01 3.634856641292572021e-02
2.311185121536254883e+00 1.091186761856079102e+00 3.019456751644611359e-02
2.311203718185424805e+00 1.084412217140197754e+00 2.245857194066047668e-02
2.311222553253173828e+00 9.331123232841491699e-01 2.745219320058822632e-02
2.311241149902343750e+00 9.006087779998779297e-01 2.848734334111213684e-02
2.311259984970092773e+00 1.021779894828796387e+00 3.232550993561744690e-02
2.311278581619262695e+00 1.160048127174377441e+00 3.652668371796607971e-02
2.311297178268432617e+00 1.289899826049804688e+00 3.017518855631351471e-02
2.311316013336181641e+00 1.254361152648925781e+00 2.124200761318206787e-02
2.311334609985351562e+00 1.295520782470703125e+00 4.444847255945205688e-02
2.311353445053100586e+00 1.211959719657897949e+00 3.762151300907135010e-02
2.311372280120849609e+00 1.271857976913452148e+00 2.939010225236415863e-02
2.311390638351440430e+00 1.192495584487915039e+00 3.974176198244094849e-02
2.311409473419189453e+00 1.363304018974304199e+00 3.459625318646430969e-02
2.311428070068359375e+00 1.249790072441101074e+00 3.356950730085372925e-02
2.311446905136108398e+00 1.183016896247863770e+00 4.041281715035438538e-02
2.311465501785278320e+00 1.081405282020568848e+00 3.440070897340774536e-02
2.311484336853027344e+00 1.149227738380432129e+00 2.528273500502109528e-02
2.311502695083618164e+00 1.191525578498840332e+00 3.494135290384292603e-02
2.311521530151367188e+00 1.327368617057800293e+00 2.770508266985416412e-02
2.311540365219116211e+00 1.258373737335205078e+00 3.482192754745483398e-02
2.311558961868286133e+00 1.400756478309631348e+00 3.755967319011688232e-02
2.311577796936035156e+00 1.400572061538696289e+00 4.530281201004981995e-02
2.311596393585205078e+00 1.320924043655395508e+00 2.778635546565055847e-02
2.311614990234375000e+00 1.216845393180847168e+00 2.008969150483608246e-02
2.311633586883544922e+00 1.140749692916870117e+00 3.722845017910003662e-02
2.311652421951293945e+00 1.109567403793334961e+00 2.648584917187690735e-02
2.311671018600463867e+00 1.101858019828796387e+00 3.226262703537940979e-02
2.311689853668212891e+00 1.028712034225463867e+00 3.561329469084739685e-02
2.311708450317382812e+00 1.168075203895568848e+00 3.634356707334518433e-02
2.311727046966552734e+00 1.192140460014343262e+00 3.590954467654228210e-02
2.311745643615722656e+00 1.195184588432312012e+00 4.186912253499031067e-02
2.311764478683471680e+00 1.215131998062133789e+00 2.683748491108417511e-02
2.311783075332641602e+00 1.309834361076354980e+00 4.034630209207534790e-02
2.311801910400390625e+00 1.204349040985107422e+00 3.674273192882537842e-02
2.311820507049560547e+00 1.252951383590698242e+00 3.467329591512680054e-02
2.311839103698730469e+00 1.224216580390930176e+00 3.330327197909355164e-02
2.311857700347900391e+00 1.055403590202331543e+00 2.842006087303161621e-02
2.311876535415649414e+00 1.038453698158264160e+00 2.596479654312133789e-02
2.311895132064819336e+00 1.021714925765991211e+00 2.733317203819751740e-02
2.311913728713989258e+00 1.093219637870788574e+00 2.652517333626747131e-02
2.311932563781738281e+00 1.156714558601379395e+00 3.438519686460494995e-02
2.311950922012329102e+00 1.038864970207214355e+00 3.107196465134620667e-02
2.311969757080078125e+00 1.060326933860778809e+00 2.188362553715705872e-02
2.311988353729248047e+00 1.037160277366638184e+00 3.015526570379734039e-02
2.312007188796997070e+00 7.972666621208190918e-01 4.031628742814064026e-02
2.312025785446166992e+00 5.351612567901611328e-01 2.679729275405406952e-02
2.312044382095336914e+00 3.072497546672821045e-01 2.683834545314311981e-02
2.312063217163085938e+00 4.963260591030120850e-01 3.337755054235458374e-02
2.312081575393676758e+00 7.795476317405700684e-01 2.955183945596218109e-02
2.312100410461425781e+00 9.487695097923278809e-01 2.651267312467098236e-02
2.312119007110595703e+00 1.089632034301757812e+00 3.431012481451034546e-02
2.312137842178344727e+00 1.162320494651794434e+00 4.812264442443847656e-02
2.312156438827514648e+00 1.194486737251281738e+00 2.585936710238456726e-02
2.312174797058105469e+00 1.250278353691101074e+00 3.370383381843566895e-02
2.312193632125854492e+00 1.158791780471801758e+00 3.114764392375946045e-02
2.312212228775024414e+00 1.048580288887023926e+00 3.065252304077148438e-02
2.312230825424194336e+00 1.101645469665527344e+00 2.849505096673965454e-02
2.312249660491943359e+00 1.091093540191650391e+00 3.153126314282417297e-02
2.312268257141113281e+00 1.187370777130126953e+00 3.360953927040100098e-02
2.312287092208862305e+00 1.022898912429809570e+00 3.677745163440704346e-02
2.312305450439453125e+00 1.050515174865722656e+00 4.773217812180519104e-02
2.312324047088623047e+00 1.083755970001220703e+00 3.318639472126960754e-02
2.312342882156372070e+00 1.158161282539367676e+00 2.884916216135025024e-02
2.312361478805541992e+00 1.170692682266235352e+00 2.420237287878990173e-02
2.312380075454711914e+00 1.284940361976623535e+00 3.452739492058753967e-02
2.312398910522460938e+00 1.247725844383239746e+00 3.347386792302131653e-02
2.312417268753051758e+00 1.270633935928344727e+00 2.597710303962230682e-02
2.312435865402221680e+00 1.164836287498474121e+00 2.591801807284355164e-02
2.312454700469970703e+00 1.125220656394958496e+00 2.273640781641006470e-02
2.312473297119140625e+00 1.208807587623596191e+00 2.446646615862846375e-02
2.312491893768310547e+00 1.280593037605285645e+00 3.693142160773277283e-02
2.312510490417480469e+00 1.275606632232666016e+00 3.512898832559585571e-02
2.312529087066650391e+00 1.214699506759643555e+00 2.439582534134387970e-02
2.312547683715820312e+00 1.255539417266845703e+00 3.594478592276573181e-02
2.312566518783569336e+00 1.235430121421813965e+00 2.842628397047519684e-02
2.312585115432739258e+00 1.128851890563964844e+00 2.742580324411392212e-02
2.312603712081909180e+00 1.138731837272644043e+00 2.433871291577816010e-02
2.312622070312500000e+00 1.122906208038330078e+00 3.091036714613437653e-02
2.312640905380249023e+00 1.087350130081176758e+00 2.994138374924659729e-02
2.312659502029418945e+00 1.137462615966796875e+00 3.140431642532348633e-02
2.312678098678588867e+00 1.152936458587646484e+00 3.166561946272850037e-02
2.312696933746337891e+00 1.063773155212402344e+00 2.557438984513282776e-02
2.312715530395507812e+00 9.331600666046142578e-01 2.347773127257823944e-02
2.312733888626098633e+00 9.350709319114685059e-01 2.589569799602031708e-02
2.312752485275268555e+00 1.095851778984069824e+00 3.290804103016853333e-02
2.312771320343017578e+00 1.128996849060058594e+00 3.097550012171268463e-02
2.312789916992187500e+00 1.157087326049804688e+00 3.060153312981128693e-02
2.312808513641357422e+00 1.074224472045898438e+00 3.021654300391674042e-02
2.312827110290527344e+00 9.091640710830688477e-01 3.623832762241363525e-02
2.312845706939697266e+00 1.053113102912902832e+00 3.045178949832916260e-02
2.312864303588867188e+00 1.183567404747009277e+00 3.230772167444229126e-02
2.312882900238037109e+00 1.206183910369873047e+00 3.047790750861167908e-02
2.312901496887207031e+00 1.188146591186523438e+00 2.324064075946807861e-02
2.312920331954956055e+00 1.208511352539062500e+00 3.035399690270423889e-02
2.312938928604125977e+00 1.169976115226745605e+00 3.611399978399276733e-02
2.312957286834716797e+00 1.154846310615539551e+00 3.362479060888290405e-02
2.312975883483886719e+00 1.237492680549621582e+00 3.140688687562942505e-02
2.312994480133056641e+00 1.194236278533935547e+00 2.625021338462829590e-02
2.313013315200805664e+00 1.280584931373596191e+00 3.168753907084465027e-02
2.313031911849975586e+00 1.291329860687255859e+00 3.363633528351783752e-02
2.313050508499145508e+00 1.278770565986633301e+00 3.149174153804779053e-02
2.313068866729736328e+00 1.350433945655822754e+00 3.457510098814964294e-02
2.313087463378906250e+00 1.376919269561767578e+00 4.036121815443038940e-02
2.313106298446655273e+00 1.338091015815734863e+00 2.552763372659683228e-02
2.313124895095825195e+00 1.273483395576477051e+00 3.129692375659942627e-02
2.313143491744995117e+00 1.185873150825500488e+00 2.667389065027236938e-02
2.313162088394165039e+00 1.160007238388061523e+00 2.584991045296192169e-02
2.313180446624755859e+00 1.225770235061645508e+00 2.619356289505958557e-02
2.313199043273925781e+00 1.151890635490417480e+00 3.180154785513877869e-02
2.313217639923095703e+00 9.682905673980712891e-01 3.269315883517265320e-02
2.313236474990844727e+00 9.106659293174743652e-01 2.640640735626220703e-02
2.313255071640014648e+00 7.833400964736938477e-01 3.358453884720802307e-02
2.313273429870605469e+00 5.502694845199584961e-01 2.150292508304119110e-02
2.313292026519775391e+00 4.271307587623596191e-01 3.055542893707752228e-02
2.313310623168945312e+00 5.020257830619812012e-01 3.985163196921348572e-02
2.313329219818115234e+00 7.468505501747131348e-01 2.809770032763481140e-02
2.313347816467285156e+00 8.963851332664489746e-01 2.723875828087329865e-02
2.313366651535034180e+00 9.033440351486206055e-01 3.609919920563697815e-02
2.313385009765625000e+00 9.966800808906555176e-01 2.597126923501491547e-02
2.313403606414794922e+00 1.019436717033386230e+00 3.137250617146492004e-02
2.313422203063964844e+00 1.125070571899414062e+00 3.167160972952842712e-02
2.313440799713134766e+00 1.137261748313903809e+00 2.527001500129699707e-02
2.313459396362304688e+00 1.172932386398315430e+00 2.792363055050373077e-02
2.313477993011474609e+00 1.117067456245422363e+00 2.640122547745704651e-02
2.313496351242065430e+00 1.183077573776245117e+00 2.939757704734802246e-02
2.313514947891235352e+00 1.004732847213745117e+00 3.559513762593269348e-02
2.313533544540405273e+00 1.107257962226867676e+00 3.107483871281147003e-02
2.313552141189575195e+00 1.149793863296508789e+00 3.886653482913970947e-02
2.313570976257324219e+00 1.258481860160827637e+00 3.271703422069549561e-02
2.313589572906494141e+00 1.213649153709411621e+00 3.725316375494003296e-02
2.313607931137084961e+00 1.029249548912048340e+00 2.997807972133159637e-02
2.313626527786254883e+00 8.223367333412170410e-01 2.853946015238761902e-02
2.313645124435424805e+00 7.509198188781738281e-01 3.487591817975044250e-02
2.313663721084594727e+00 8.474791049957275391e-01 2.081815525889396667e-02
2.313682317733764648e+00 1.008683562278747559e+00 2.660029008984565735e-02
2.313700675964355469e+00 1.046573162078857422e+00 2.636352181434631348e-02
2.313719272613525391e+00 1.154890656471252441e+00 3.195554018020629883e-02
2.313737869262695312e+00 1.099492549896240234e+00 2.231925912201404572e-02
2.313756465911865234e+00 1.025572538375854492e+00 3.468818962574005127e-02
2.313775062561035156e+00 1.193052411079406738e+00 2.939181961119174957e-02
2.313793659210205078e+00 1.324206471443176270e+00 3.241769596934318542e-02
2.313812017440795898e+00 1.216677308082580566e+00 4.202733933925628662e-02
2.313830614089965820e+00 1.237074971199035645e+00 3.190509602427482605e-02
2.313849210739135742e+00 1.272339940071105957e+00 4.341645166277885437e-02
2.313867807388305664e+00 1.262604355812072754e+00 3.733653575181961060e-02
2.313886404037475586e+00 1.193876504898071289e+00 4.232835024595260620e-02
2.313905000686645508e+00 1.132441401481628418e+00 3.200802952051162720e-02
2.313923358917236328e+00 1.090823054313659668e+00 3.138409554958343506e-02
2.313941955566406250e+00 1.003166317939758301e+00 3.076783567667007446e-02
2.313960552215576172e+00 1.116223216056823730e+00 1.770125143229961395e-02
2.313979148864746094e+00 1.068518161773681641e+00 2.653959020972251892e-02
2.313997745513916016e+00 1.105460286140441895e+00 3.020567633211612701e-02
2.314016342163085938e+00 1.234986424446105957e+00 3.944396972656250000e-02
2.314034700393676758e+00 1.258545279502868652e+00 2.843360602855682373e-02
2.314053297042846680e+00 1.239054560661315918e+00 4.713262617588043213e-02
2.314071893692016602e+00 1.265805125236511230e+00 3.161685913801193237e-02
2.314090490341186523e+00 1.092352867126464844e+00 2.956200018525123596e-02
2.314109086990356445e+00 9.484760761260986328e-01 2.993917465209960938e-02
2.314127445220947266e+00 8.975252509117126465e-01 2.190065570175647736e-02
2.314146041870117188e+00 1.001445651054382324e+00 3.075523488223552704e-02
2.314164400100708008e+00 1.007094025611877441e+00 2.247267030179500580e-02
2.314182996749877930e+00 9.103794693946838379e-01 3.649324551224708557e-02
2.314201593399047852e+00 8.852335214614868164e-01 3.799177706241607666e-02
2.314220190048217773e+00 9.336695075035095215e-01 2.888842672109603882e-02
2.314238548278808594e+00 9.746291637420654297e-01 2.458605356514453888e-02
2.314257144927978516e+00 6.898015737533569336e-01 2.961061708629131317e-02
2.314275741577148438e+00 5.270883440971374512e-01 2.595328912138938904e-02
2.314294338226318359e+00 7.480338811874389648e-01 3.431070223450660706e-02
2.314312934875488281e+00 1.021462917327880859e+00 2.374412864446640015e-02
2.314331293106079102e+00 1.032850742340087891e+00 2.203339524567127228e-02
2.314349889755249023e+00 8.407213091850280762e-01 3.094151988625526428e-02
2.314368247985839844e+00 8.534923195838928223e-01 3.735423088073730469e-02
2.314386844635009766e+00 8.885594606399536133e-01 2.403463423252105713e-02
2.314405441284179688e+00 1.039452552795410156e+00 3.611985221505165100e-02
2.314424037933349609e+00 9.136282801628112793e-01 3.407948836684226990e-02
2.314442396163940430e+00 7.371100783348083496e-01 3.318258747458457947e-02
2.314460992813110352e+00 7.959745526313781738e-01 3.530029207468032837e-02
2.314479589462280273e+00 8.287172913551330566e-01 3.718449920415878296e-02
2.314498186111450195e+00 7.851138114929199219e-01 2.983815595507621765e-02
2.314516544342041016e+00 6.692746281623840332e-01 3.639093041419982910e-02
2.314535140991210938e+00 6.706323623657226562e-01 3.567924723029136658e-02
2.314553499221801758e+00 5.306497812271118164e-01 3.819475695490837097e-02
2.314572095870971680e+00 1.955846995115280151e-01 4.036723822355270386e-02
2.314590692520141602e+00 2.111176103353500366e-01 2.954742312431335449e-02
2.314609289169311523e+00 4.137769043445587158e-01 4.083800688385963440e-02
2.314627647399902344e+00 6.476215124130249023e-01 2.489925175905227661e-02
2.314646005630493164e+00 8.743203282356262207e-01 2.676706947386264801e-02
2.314664602279663086e+00 9.755470156669616699e-01 2.647664025425910950e-02
2.314683198928833008e+00 1.046598315238952637e+00 2.876597456634044647e-02
2.314701795578002930e+00 9.899129271507263184e-01 3.507073968648910522e-02
2.314720153808593750e+00 1.031616210937500000e+00 2.874597534537315369e-02
2.314738750457763672e+00 1.152172684669494629e+00 2.494412288069725037e-02
2.314757108688354492e+00 1.273196220397949219e+00 2.906709164381027222e-02
2.314775705337524414e+00 1.230016946792602539e+00 1.791566051542758942e-02
2.314794301986694336e+00 1.264797806739807129e+00 3.701413050293922424e-02
