# wavelength_um flux err
2.046066522598266602e+00 9.618807435035705566e-01 1.490374282002449036e-02
2.046083927154541016e+00 8.738277554512023926e-01 1.896442100405693054e-02
2.046101570129394531e+00 7.369244098663330078e-01 1.537699624896049500e-02
2.046119213104248047e+00 7.205629348754882812e-01 5.782915744930505753e-03
2.046136617660522461e+00 8.686316013336181641e-01 1.614241674542427063e-02
2.046154260635375977e+00 1.020747780799865723e+00 1.615051738917827606e-02
2.046171665191650391e+00 1.089129447937011719e+00 1.564813405275344849e-02
2.046189069747924805e+00 1.121290564537048340e+00 1.478567905724048615e-02
2.046206712722778320e+00 1.122599124908447266e+00 1.347703486680984497e-02
2.046224117279052734e+00 1.142121791839599609e+00 1.124572847038507462e-02
2.046241760253906250e+00 1.195309162139892578e+00 1.352039538323879242e-02
2.046259164810180664e+00 1.191297173500061035e+00 1.431293692439794540e-02
2.046276807785034180e+00 1.226352572441101074e+00 1.381184253841638565e-02
2.046294212341308594e+00 1.160267591476440430e+00 1.341098453849554062e-02
2.046311855316162109e+00 1.093095421791076660e+00 1.828044839203357697e-02
2.046329498291015625e+00 1.034039735794067383e+00 1.731510087847709656e-02
2.046346902847290039e+00 1.035465717315673828e+00 1.623149402439594269e-02
2.046364545822143555e+00 9.765144586563110352e-01 1.228209212422370911e-02
2.046381950378417969e+00 9.612923264503479004e-01 1.268220599740743637e-02
2.046399593353271484e+00 9.028417468070983887e-01 1.422086730599403381e-02
2.046416997909545898e+00 7.886928319931030273e-01 1.500580739229917526e-02
2.046434640884399414e+00 7.860223650932312012e-01 1.150421891361474991e-02
2.046452045440673828e+00 8.390655517578125000e-01 1.422860659658908844e-02
2.046469688415527344e+00 9.294102787971496582e-01 1.723546162247657776e-02
2.046487092971801758e+00 1.039209604263305664e+00 1.898874901235103607e-02
2.046504497528076172e+00 9.848584532737731934e-01 2.250204235315322876e-02
2.046522140502929688e+00 8.581972718238830566e-01 1.634748280048370361e-02
2.046539545059204102e+00 9.288731217384338379e-01 1.436321530491113663e-02
2.046557188034057617e+00 9.732872247695922852e-01 1.248790416866540909e-02
2.046574592590332031e+00 1.039226770401000977e+00 1.455926429480314255e-02
2.046592235565185547e+00 1.044336080551147461e+00 1.522186025977134705e-02
2.046609640121459961e+00 1.003367185592651367e+00 1.155421603471040726e-02
2.046627044677734375e+00 1.013035655021667480e+00 9.539259597659111023e-03
2.046644687652587891e+00 9.740176796913146973e-01 2.526853047311306000e-02
2.046662092208862305e+00 9.051619768142700195e-01 1.481132581830024719e-02
2.046679735183715820e+00 7.920426726341247559e-01 1.538792904466390610e-02
2.046697139739990234e+00 6.528919339179992676e-01 1.299075782299041748e-02
2.046714544296264648e+00 5.979642868041992188e-01 1.064856722950935364e-02
2.046732187271118164e+00 6.543779373168945312e-01 1.542956102639436722e-02
2.046749591827392578e+00 8.082172274589538574e-01 1.286378502845764160e-02
2.046766996383666992e+00 8.961518406867980957e-01 1.514446735382080078e-02
2.046784639358520508e+00 8.805996775627136230e-01 1.476300135254859924e-02
2.046802043914794922e+00 9.133474230766296387e-01 1.684179343283176422e-02
2.046819448471069336e+00 8.843318223953247070e-01 1.351687964051961899e-02
2.046837091445922852e+00 7.469952702522277832e-01 1.300813071429729462e-02
2.046854496002197266e+00 6.382733583450317383e-01 1.473169866949319839e-02
2.046872138977050781e+00 7.101998329162597656e-01 1.318849809467792511e-02
2.046889543533325195e+00 9.647247791290283203e-01 1.693970710039138794e-02
2.046907186508178711e+00 1.078653216361999512e+00 1.880866475403308868e-02
2.046924591064453125e+00 1.106441497802734375e+00 1.207881513983011246e-02
2.046941995620727539e+00 1.030995368957519531e+00 1.773714832961559296e-02
2.046959638595581055e+00 9.603497385978698730e-01 1.330845430493354797e-02
2.046977043151855469e+00 9.427134394645690918e-01 1.818203926086425781e-02
2.046994447708129883e+00 1.028694629669189453e+00 1.970641501247882843e-02
2.047011852264404297e+00 1.060554385185241699e+00 1.569666713476181030e-02
2.047029495239257812e+00 9.848326444625854492e-01 2.630745992064476013e-02
2.047046899795532227e+00 8.347457647323608398e-01 1.603881642222404480e-02
2.047064542770385742e+00 8.863242268562316895e-01 1.450389716774225235e-02
2.047081947326660156e+00 8.634995222091674805e-01 1.877639815211296082e-02
2.047099351882934570e+00 7.028282880783081055e-01 1.047685742378234863e-02
2.047116756439208984e+00 6.668680906295776367e-01 1.050365809351205826e-02
2.047134399414062500e+00 7.246704697608947754e-01 1.537243369966745377e-02
2.047151803970336914e+00 8.729537129402160645e-01 1.266975700855255127e-02
2.047169208526611328e+00 9.705834984779357910e-01 1.592203415930271149e-02
2.047186851501464844e+00 1.015605092048645020e+00 1.458215620368719101e-02
2.047204256057739258e+00 1.062136054039001465e+00 1.916990801692008972e-02
2.047221660614013672e+00 1.142370223999023438e+00 1.503583323210477829e-02
2.047239065170288086e+00 1.168783426284790039e+00 1.479971781373023987e-02
2.047256708145141602e+00 1.204117059707641602e+00 1.550766080617904663e-02
2.047274112701416016e+00 1.207962155342102051e+00 1.166653167456388474e-02
2.047291517257690430e+00 1.213042616844177246e+00 1.235289685428142548e-02
2.047309160232543945e+00 1.267915964126586914e+00 1.869951188564300537e-02
2.047326564788818359e+00 1.281653285026550293e+00 1.415815483778715134e-02
2.047343969345092773e+00 1.243194103240966797e+00 1.188538316637277603e-02
2.047361373901367188e+00 1.233014464378356934e+00 1.396866049617528915e-02
2.047378778457641602e+00 1.163129329681396484e+00 1.984485425055027008e-02
2.047396421432495117e+00 1.024790167808532715e+00 1.350264530628919601e-02
2.047413825988769531e+00 8.448083400726318359e-01 2.005135640501976013e-02
2.047431230545043945e+00 8.287619352340698242e-01 1.580274663865566254e-02
2.047448635101318359e+00 8.212788105010986328e-01 1.575922034680843353e-02
2.047466278076171875e+00 8.895479440689086914e-01 1.737391576170921326e-02
2.047483682632446289e+00 nan nan
2.047501087188720703e+00 nan nan
2.047518491744995117e+00 8.402166366577148438e-01 1.453768461942672729e-02
2.047535896301269531e+00 7.368248701095581055e-01 1.541949901729822159e-02
2.047553539276123047e+00 7.890713214874267578e-01 1.451474148780107498e-02
2.047570943832397461e+00 9.455417990684509277e-01 1.937213912606239319e-02
2.047588348388671875e+00 1.024029493331909180e+00 1.097979303449392319e-02
2.047605752944946289e+00 1.077128529548645020e+00 1.870004832744598389e-02
2.047623157501220703e+00 1.123167991638183594e+00 7.153093814849853516e-03
2.047640800476074219e+00 1.181686520576477051e+00 1.215000636875629425e-02
2.047658205032348633e+00 1.188875317573547363e+00 1.365063898265361786e-02
2.047675609588623047e+00 1.127815127372741699e+00 1.404953375458717346e-02
2.047693014144897461e+00 1.037545680999755859e+00 1.435048878192901611e-02
2.047710657119750977e+00 1.033148050308227539e+00 1.305670570582151413e-02
2.047728061676025391e+00 1.131694078445434570e+00 1.672431640326976776e-02
2.047745466232299805e+00 1.154835462570190430e+00 1.168876048177480698e-02
2.047762870788574219e+00 1.125637054443359375e+00 1.796551421284675598e-02
2.047780275344848633e+00 1.027005314826965332e+00 1.919721812009811401e-02
2.047797679901123047e+00 8.973038196563720703e-01 1.696115545928478241e-02
2.047815084457397461e+00 8.190835118293762207e-01 1.479540113359689713e-02
2.047832727432250977e+00 7.008704543113708496e-01 1.601113937795162201e-02
2.047850131988525391e+00 7.577567100524902344e-01 1.353319548070430756e-02
2.047867536544799805e+00 9.840044379234313965e-01 1.114419847726821899e-02
2.047884941101074219e+00 1.079546570777893066e+00 1.813829690217971802e-02
2.047902345657348633e+00 1.069691658020019531e+00 1.416939310729503632e-02
2.047919750213623047e+00 1.009001851081848145e+00 1.686907932162284851e-02
2.047937154769897461e+00 8.752241730690002441e-01 1.741017401218414307e-02
2.047954797744750977e+00 6.873105168342590332e-01 9.004460647702217102e-03
2.047972202301025391e+00 nan nan
2.047989606857299805e+00 nan nan
2.048007011413574219e+00 8.459432125091552734e-01 1.985099725425243378e-02
2.048024415969848633e+00 9.921410679817199707e-01 1.283298246562480927e-02
2.048041820526123047e+00 1.045250535011291504e+00 1.629890687763690948e-02
2.048059225082397461e+00 8.753285408020019531e-01 1.584706082940101624e-02
2.048076868057250977e+00 6.947135925292968750e-01 1.095283031463623047e-02
2.048094034194946289e+00 6.460428237915039062e-01 8.301052264869213104e-03
2.048111438751220703e+00 6.804417967796325684e-01 1.810608617961406708e-02
2.048129081726074219e+00 7.706418633460998535e-01 1.525473408401012421e-02
2.048146247863769531e+00 9.619103074073791504e-01 1.206436660140752792e-02
2.048163890838623047e+00 9.964326024055480957e-01 1.238742098212242126e-02
2.048181295394897461e+00 8.889011144638061523e-01 1.434153318405151367e-02
2.048198699951171875e+00 8.343667984008789062e-01 1.626406051218509674e-02
2.048216104507446289e+00 9.182358980178833008e-01 1.134014315903186798e-02
2.048233509063720703e+00 1.040824055671691895e+00 1.429776567965745926e-02
2.048250913619995117e+00 1.028889894485473633e+00 1.432957407087087631e-02
2.048268318176269531e+00 9.419134855270385742e-01 1.536147762089967728e-02
2.048285722732543945e+00 9.422460794448852539e-01 1.443569641560316086e-02
2.048303127288818359e+00 1.020176291465759277e+00 1.265817135572433472e-02
2.048320770263671875e+00 1.055380940437316895e+00 1.119410246610641479e-02
2.048337936401367188e+00 1.003862619400024414e+00 1.548181287944316864e-02
2.048355340957641602e+00 8.865850567817687988e-01 1.449357718229293823e-02
2.048372983932495117e+00 8.532217144966125488e-01 1.710672676563262939e-02
2.048390150070190430e+00 7.928265929222106934e-01 1.412388775497674942e-02
2.048407554626464844e+00 6.558148264884948730e-01 9.894245304167270660e-03
2.048424959182739258e+00 7.237963080406188965e-01 1.619173586368560791e-02
2.048442363739013672e+00 9.205628633499145508e-01 2.345238626003265381e-02
2.048459768295288086e+00 nan nan
2.048477172851562500e+00 nan nan
2.048494815826416016e+00 nan nan
2.048511981964111328e+00 9.184554815292358398e-01 1.207289192825555801e-02
2.048529386520385742e+00 9.891424775123596191e-01 1.331853587180376053e-02
2.048546791076660156e+00 9.942902922630310059e-01 1.386494282633066177e-02
2.048564195632934570e+00 9.619616270065307617e-01 1.366736367344856262e-02
2.048581600189208984e+00 8.249058723449707031e-01 1.140190754085779190e-02
2.048599004745483398e+00 6.180453300476074219e-01 9.763378649950027466e-03
2.048616409301757812e+00 6.825591921806335449e-01 1.249702926725149155e-02
2.048633813858032227e+00 8.241847753524780273e-01 1.075318269431591034e-02
2.048651218414306641e+00 8.378608822822570801e-01 1.504265237599611282e-02
2.048668622970581055e+00 8.264616131782531738e-01 8.273200131952762604e-03
2.048685789108276367e+00 8.512125611305236816e-01 1.113595347851514816e-02
2.048703432083129883e+00 7.873796224594116211e-01 1.537924539297819138e-02
2.048720836639404297e+00 7.179710268974304199e-01 1.433574873954057693e-02
2.048738241195678711e+00 6.912320852279663086e-01 7.101633120328187943e-03
2.048755407333374023e+00 7.114421129226684570e-01 1.784866861999034882e-02
2.048773050308227539e+00 7.711594700813293457e-01 9.901016950607299805e-03
2.048790454864501953e+00 9.012089967727661133e-01 1.345836371183395386e-02
2.048807621002197266e+00 9.326533675193786621e-01 1.682966202497482300e-02
2.048825025558471680e+00 7.749050855636596680e-01 1.795846037566661835e-02
2.048842430114746094e+00 7.489631772041320801e-01 1.738795824348926544e-02
2.048860073089599609e+00 8.717204332351684570e-01 1.626987382769584656e-02
2.048877239227294922e+00 9.729171991348266602e-01 1.830622926354408264e-02
2.048894643783569336e+00 8.736065626144409180e-01 2.445972897112369537e-02
2.048912048339843750e+00 8.096779584884643555e-01 2.066875807940959930e-02
2.048929214477539062e+00 8.725860714912414551e-01 1.250209100544452667e-02
2.048946857452392578e+00 nan nan
2.048964262008666992e+00 nan nan
2.048981428146362305e+00 nan nan
2.048998832702636719e+00 nan nan
2.049016237258911133e+00 9.412744045257568359e-01 1.599936932325363159e-02
2.049033641815185547e+00 8.144295215606689453e-01 1.595670916140079498e-02
2.049051046371459961e+00 7.825472950935363770e-01 1.317169237881898880e-02
2.049068450927734375e+00 7.776049971580505371e-01 1.071320474147796631e-02
2.049085855484008789e+00 6.131520271301269531e-01 1.843226142227649689e-02
2.049103021621704102e+00 5.600168704986572266e-01 1.194430887699127197e-02
2.049120426177978516e+00 6.150795817375183105e-01 1.289373729377985001e-02
2.049137830734252930e+00 6.146013140678405762e-01 1.254516933113336563e-02
2.049155235290527344e+00 7.457697391510009766e-01 1.034626271575689316e-02
2.049172639846801758e+00 9.188251495361328125e-01 1.159424893558025360e-02
2.049190044403076172e+00 9.851384162902832031e-01 1.274918951094150543e-02
2.049207448959350586e+00 9.456650018692016602e-01 1.215061545372009277e-02
2.049224615097045898e+00 9.807286262512207031e-01 1.149271614849567413e-02
2.049242019653320312e+00 1.042303800582885742e+00 1.417746208608150482e-02
2.049259424209594727e+00 1.035658478736877441e+00 1.545003708451986313e-02
2.049276590347290039e+00 1.060432195663452148e+00 1.358942221850156784e-02
2.049293994903564453e+00 1.068428158760070801e+00 1.385487057268619537e-02
2.049311637878417969e+00 1.073035717010498047e+00 1.688828133046627045e-02
2.049329042434692383e+00 1.064545512199401855e+00 1.271027233451604843e-02
2.049346208572387695e+00 9.921705722808837891e-01 1.171058043837547302e-02
2.049363613128662109e+00 8.604829311370849609e-01 1.549822837114334106e-02
2.049381017684936523e+00 6.806837916374206543e-01 1.333893276751041412e-02
2.049398183822631836e+00 6.323419809341430664e-01 1.214777212589979172e-02
2.049415588378906250e+00 7.043724656105041504e-01 2.109505236148834229e-02
2.049432992935180664e+00 7.593422532081604004e-01 1.449324190616607666e-02
2.049450397491455078e+00 7.596428394317626953e-01 2.496231906116008759e-02
2.049467563629150391e+00 nan nan
2.049484968185424805e+00 nan nan
2.049502372741699219e+00 nan nan
2.049519538879394531e+00 nan nan
2.049537181854248047e+00 6.668249964714050293e-01 1.350540108978748322e-02
2.049554586410522461e+00 5.045753121376037598e-01 1.987273432314395905e-02
2.049571990966796875e+00 4.274930059909820557e-01 1.409219298511743546e-02
2.049589157104492188e+00 4.981846511363983154e-01 1.538252551108598709e-02
2.049606561660766602e+00 6.652613878250122070e-01 1.365110557526350021e-02
2.049623966217041016e+00 8.204419016838073730e-01 1.774979382753372192e-02
2.049641132354736328e+00 9.711319804191589355e-01 1.648128964006900787e-02
2.049658536911010742e+00 1.044025659561157227e+00 1.317303627729415894e-02
2.049675941467285156e+00 1.091986656188964844e+00 1.095751021057367325e-02
2.049693107604980469e+00 9.542916417121887207e-01 1.236464921385049820e-02
2.049710512161254883e+00 8.923155069351196289e-01 1.549526862800121307e-02
2.049727916717529297e+00 8.235821723937988281e-01 9.828456677496433258e-03
2.049745321273803711e+00 8.172091841697692871e-01 1.036971248686313629e-02
2.049762487411499023e+00 8.505949974060058594e-01 1.298609003424644470e-02
2.049779891967773438e+00 7.938670516014099121e-01 1.217580214142799377e-02
2.049797296524047852e+00 7.416185140609741211e-01 1.260150223970413208e-02
2.049814462661743164e+00 8.200220465660095215e-01 1.342312619090080261e-02
2.049831867218017578e+00 8.798054456710815430e-01 1.450731232762336731e-02
2.049849271774291992e+00 9.481033086776733398e-01 1.776593178510665894e-02
2.049866437911987305e+00 9.608173966407775879e-01 1.014302670955657959e-02
2.049883842468261719e+00 9.992215037345886230e-01 1.474461425095796585e-02
2.049901247024536133e+00 1.116774797439575195e+00 1.320231892168521881e-02
2.049918651580810547e+00 1.120955228805541992e+00 1.536434423178434372e-02
2.049935817718505859e+00 1.086555719375610352e+00 1.415837556123733521e-02
2.049953222274780273e+00 1.052820086479187012e+00 1.442507095634937286e-02
2.049970626831054688e+00 1.008687734603881836e+00 1.947372406721115112e-02
2.049987554550170898e+00 nan nan
2.050004959106445312e+00 nan nan
2.050022363662719727e+00 nan nan
2.050039529800415039e+00 nan nan
2.050056934356689453e+00 nan nan
2.050074338912963867e+00 8.569853305816650391e-01 1.787088438868522644e-02
2.050091743469238281e+00 1.044735789299011230e+00 1.213301345705986023e-02
2.050108909606933594e+00 9.838383793830871582e-01 1.017762441188097000e-02
2.050126314163208008e+00 9.765236973762512207e-01 9.784722700715065002e-03
2.050143718719482422e+00 1.023309350013732910e+00 1.511376909911632538e-02
2.050160884857177734e+00 1.023230195045471191e+00 1.596202887594699860e-02
2.050178289413452148e+00 1.030902981758117676e+00 1.434723846614360809e-02
2.050195693969726562e+00 1.044638514518737793e+00 1.139986142516136169e-02
2.050212860107421875e+00 9.303735494613647461e-01 1.125961076468229294e-02
2.050230026245117188e+00 7.987943887710571289e-01 9.144537150859832764e-03
2.050247430801391602e+00 7.901200652122497559e-01 1.394617371261119843e-02
2.050264835357666016e+00 8.883864879608154297e-01 1.027073059231042862e-02
2.050282001495361328e+00 1.001174211502075195e+00 1.996519789099693298e-02
2.050299406051635742e+00 9.744274020195007324e-01 2.008619904518127441e-02
2.050316810607910156e+00 9.492563605308532715e-01 1.641390658915042877e-02
2.050333976745605469e+00 9.253863692283630371e-01 1.538477651774883270e-02
2.050351381301879883e+00 1.011869192123413086e+00 1.152376085519790649e-02
2.050368547439575195e+00 1.088096022605895996e+00 1.062719430774450302e-02
2.050385951995849609e+00 1.050655364990234375e+00 1.342477928847074509e-02
2.050403118133544922e+00 1.014384984970092773e+00 1.867260225117206573e-02
2.050420522689819336e+00 9.447258710861206055e-01 1.589796878397464752e-02
2.050437927246093750e+00 9.253340363502502441e-01 1.155673060566186905e-02
2.050455093383789062e+00 1.048455476760864258e+00 1.230370439589023590e-02
2.050472259521484375e+00 1.100726842880249023e+00 1.242251601070165634e-02
2.050489664077758789e+00 1.004466772079467773e+00 1.885132491588592529e-02
2.050506830215454102e+00 nan nan
2.050524234771728516e+00 nan nan
2.050541639328002930e+00 nan nan
2.050559043884277344e+00 nan nan
2.050575971603393555e+00 nan nan
2.050593376159667969e+00 9.999840259552001953e-01 0.000000000000000000e+00
